"Date","Price","Open","High","Low","Vol.","Change %"
"12/27/2021","0.13846","0.14084","0.14308","0.13836","8.42M","-1.69%"
"12/26/2021","0.14084","0.13667","0.14243","0.13539","287.46M","3.05%"
"12/25/2021","0.13667","0.13579","0.13768","0.13466","613.93M","0.67%"
"12/24/2021","0.13576","0.13920","0.14174","0.13454","646.97M","-2.33%"
"12/23/2021","0.13901","0.13042","0.13983","0.12863","602.10M","6.59%"
"12/22/2021","0.13042","0.12797","0.13297","0.12711","602.84M","1.92%"
"12/21/2021","0.12797","0.12460","0.12881","0.12358","609.45M","2.70%"
"12/20/2021","0.12460","0.12870","0.12964","0.12151","579.02M","-3.18%"
"12/19/2021","0.12870","0.13030","0.13254","0.12841","614.39M","-1.21%"
"12/18/2021","0.13028","0.12753","0.13197","0.12514","597.10M","2.08%"
"12/17/2021","0.12763","0.12590","0.12914","0.12217","720.45M","1.37%"
"12/16/2021","0.12590","0.12978","0.13189","0.12555","767.91M","-3.06%"
"12/15/2021","0.12987","0.12809","0.13230","0.12141","755.00M","1.39%"
"12/14/2021","0.12809","0.12199","0.12893","0.11893","334.48M","5.00%"
"12/13/2021","0.12199","0.13471","0.13551","0.11826","55.87M","-9.44%"
"12/12/2021","0.13471","0.13557","0.13661","0.13097","15.10M","-0.25%"
"12/11/2021","0.13506","0.12903","0.13545","0.12621","23.09M","4.65%"
"12/10/2021","0.12906","0.13186","0.13976","0.12876","27.46M","-2.12%"
"12/09/2021","0.13186","0.14345","0.14459","0.13120","21.98M","-8.11%"
"12/08/2021","0.14349","0.13852","0.14845","0.13689","36.41M","3.77%"
"12/07/2021","0.13827","0.13576","0.14011","0.13420","31.14M","1.85%"
"12/06/2021","0.13576","0.12846","0.13700","0.11726","41.40M","5.67%"
"12/05/2021","0.12848","0.13441","0.13769","0.12256","33.19M","-4.41%"
"12/04/2021","0.13441","0.15948","0.15948","0.10441","37.45M","-15.65%"
