,Date,returns_BNB_USD,returns_BTC_USD,returns_Dogecoin,returns_Ethereum,returns_Litecoin,returns_NEO_USD,returns_NXT_USD,returns_PPC_USD,returns_Stellar,returns_Tether,returns_TRX_USD,returns_XEM_USD,returns_XRP
852,2020-07-19,0.0513,0.0046,-0.0215,0.0138,0.0042,0.0095,-0.0014000000000000002,0.0075,-0.0074,0.0007000000000000001,0.0063,-0.042300000000000004,-0.0018
853,2020-07-18,0.0031,0.0024,0.1309,0.0129,0.0138,-0.0038,0.0044,-0.0025,-0.0304,0.0004,0.0146,0.18280000000000002,0.0278
854,2020-07-17,-0.0045000000000000005,0.0019,0.024900000000000002,-0.0039000000000000003,-0.0045000000000000005,-0.011200000000000002,-0.0015,0.012199999999999999,0.0192,0.0002,0.0,-0.0004,0.0004
855,2020-07-16,-0.0271,-0.006500000000000001,-0.0366,-0.0208,-0.029300000000000003,-0.0255,0.0168,-0.0278,0.0814,0.0006,-0.022799999999999997,-0.0177,-0.0143
856,2020-07-15,-0.025699999999999997,-0.0058,-0.0601,-0.0078000000000000005,-0.0124,0.0138,-0.0292,0.0323,0.0239,-0.0004,-0.0045000000000000005,-0.0219,-0.0095
857,2020-07-14,-0.0177,0.0012,0.0417,0.0032,-0.0006,0.0159,0.023399999999999997,0.0063,0.0219,0.0,0.0051,-0.0052,0.002
858,2020-07-13,0.006500000000000001,-0.0068000000000000005,-0.1309,-0.0124,-0.0182,-0.0111,-0.0105,-0.030899999999999997,-0.055,-0.0007000000000000001,-0.0336,0.0269,-0.0123
859,2020-07-12,0.0387,0.0075,-0.0452,0.0148,0.0009,0.004699999999999999,0.0037,0.0003,0.013000000000000001,0.0,-0.0109,-0.009899999999999999,0.0002
860,2020-07-11,0.018600000000000002,-0.0064,0.0802,-0.0085,0.0088,0.0229,-0.034300000000000004,-0.013300000000000001,0.0588,0.0003,0.0144,0.0105,0.0109
861,2020-07-10,0.0274,0.0060999999999999995,-0.1861,-0.0032,-0.0014000000000000002,-0.025099999999999997,0.0101,-0.026099999999999998,-0.0158,-0.0004,-0.023700000000000002,-0.018600000000000002,-0.0179
862,2020-07-09,-0.0245,-0.021,-0.0895,-0.020099999999999996,-0.0216,-0.0271,-0.0070999999999999995,-0.0278,0.057999999999999996,0.0,0.035699999999999996,-0.0123,-0.0138
863,2020-07-08,0.0273,0.0194,0.5241,0.032400000000000005,0.045700000000000005,0.0483,0.0323,0.056900000000000006,0.16329999999999997,0.0003,0.0407,0.09269999999999999,0.10980000000000001
864,2020-07-07,0.0308,-0.01,0.19210000000000002,-0.0095,-0.0165,-0.0009,0.0026,-0.0007000000000000001,0.023799999999999998,0.0,-0.045,-0.0018,-0.0192
865,2020-07-06,0.051100000000000007,0.029900000000000003,0.1378,0.0596,0.058499999999999996,0.048600000000000004,0.0366,0.017,0.0661,-0.0002,0.06,0.030899999999999997,0.06570000000000001
866,2020-07-05,-0.0032,-0.0063,-0.0023,-0.0051,-0.01,0.011000000000000001,-0.0175,-0.0155,-0.0098,0.0001,0.010700000000000001,-0.011200000000000002,-0.0054
867,2020-07-04,0.0183,0.008100000000000001,-0.0066,0.0179,0.021,0.0194,0.0116,0.0917,0.013500000000000002,0.0005,0.0126,0.0008,0.0096
868,2020-07-03,-0.005,-0.0029,0.0,-0.005699999999999999,0.0039000000000000003,-0.0151,-0.0014000000000000002,-0.0176,-0.0089,0.0001,0.0024,0.020099999999999996,0.009300000000000001
869,2020-07-02,-0.028999999999999998,-0.0151,-0.0021,-0.0196,-0.0163,-0.0217,-0.0111,-0.0212,-0.0106,-0.0001,-0.0172,-0.0273,-0.0095
870,2020-07-01,0.026000000000000002,0.0098,0.0054,0.0236,0.0129,0.012,-0.0055000000000000005,0.0383,0.022099999999999998,0.0002,0.029900000000000003,0.0275,0.0064
871,2020-06-30,-0.003,-0.0048,0.004,-0.009899999999999999,-0.015300000000000001,-0.018600000000000002,0.0040999999999999995,-0.053099999999999994,0.028399999999999998,0.0004,0.0111,0.011399999999999999,-0.0108
872,2020-06-29,0.0040999999999999995,0.0073,-0.0042,0.0124,0.010700000000000001,0.0169,0.0232,0.062400000000000004,0.011699999999999999,-0.0001,0.0253,0.006500000000000001,0.0021
873,2020-06-28,0.0174,0.0125,-0.0039000000000000003,0.0182,0.0077,0.0361,0.0015,-0.0033,0.024700000000000003,0.0003,0.0227,0.0118,0.009899999999999999
874,2020-06-27,-0.0403,-0.0172,-0.014499999999999999,-0.0375,-0.0462,-0.0481,-0.0187,-0.0196,-0.06280000000000001,-0.0004,-0.0253,-0.0271,-0.0403
875,2020-06-26,-0.0088,-0.0091,-0.021099999999999997,-0.0124,0.0172,-0.014499999999999999,-0.0471,-0.0125,-0.008199999999999999,0.0001,-0.0038,-0.0175,0.0051
876,2020-06-25,-0.0058,-0.0059,-0.0067,-0.009300000000000001,-0.0067,-0.0124,-0.002,0.0029,-0.021,0.0002,-0.0013,-0.0103,-0.010700000000000001
877,2020-06-24,-0.0236,-0.0335,-0.0194,-0.0347,-0.035,-0.043,-0.0229,-0.0504,-0.0277,-0.001,-0.0352,-0.053200000000000004,-0.028300000000000002
878,2020-06-23,-0.0067,-0.006500000000000001,0.0003,-0.0002,-0.0027,0.013000000000000001,-0.0414,-0.0023,-0.0127,0.0002,0.0073,-0.0025,-0.0029
879,2020-06-22,0.0332,0.043,0.009300000000000001,0.0663,0.0301,0.0496,0.0679,0.031,0.051,0.0007000000000000001,0.0354,0.0233,0.018000000000000002
880,2020-06-21,-0.0055000000000000005,-0.0078000000000000005,-0.0038,-0.0032,-0.013600000000000001,0.0019,-0.0369,0.0458,-0.021,-0.0008,-0.009399999999999999,-0.0075,-0.009899999999999999
881,2020-06-20,0.0060999999999999995,0.006,0.0022,-0.0011,0.016399999999999998,0.001,0.0132,-0.0213,0.0054,0.0012,0.0063,0.0031,0.0034999999999999996
882,2020-06-19,-0.012,-0.009000000000000001,-0.0005,-0.0097,-0.0128,-0.0144,-0.0044,-0.011200000000000002,-0.0167,-0.0001,-0.009399999999999999,-0.0118,-0.0132
883,2020-06-18,-0.0148,-0.0077,-0.010700000000000001,-0.0109,-0.014499999999999999,-0.0161,0.0045000000000000005,-0.0109,-0.0167,-0.0004,-0.0105,0.008,-0.0176
884,2020-06-17,-0.0018,-0.0064,-0.0018,-0.0063,0.0048,0.0,-0.0154,0.014499999999999999,0.006999999999999999,-0.0003,0.0043,0.0302,0.0040999999999999995
885,2020-06-16,0.003,0.010700000000000001,0.0033,0.0192,0.0028000000000000004,0.0154,0.06,0.0083,0.0052,-0.0002,0.0025,0.0034999999999999996,-0.0001
886,2020-06-15,-0.0109,0.0095,-0.0019,-0.004699999999999999,-0.006500000000000001,-0.0179,-0.0189,-0.0143,0.0031,0.0008,-0.005600000000000001,-0.0087,0.0111
887,2020-06-14,-0.0149,-0.0143,-0.0197,-0.026000000000000002,-0.0236,-0.0424,-0.0068000000000000005,-0.0018,-0.0447,-0.0003,-0.030600000000000002,-0.0301,-0.011000000000000001
888,2020-06-13,0.0102,0.0013,0.0034000000000000002,0.0029,0.008100000000000001,0.0147,-0.0109,0.009000000000000001,0.0177,0.0004,0.0146,0.0014000000000000002,-0.0033
889,2020-06-12,0.0262,0.021099999999999997,0.0276,0.0296,0.0344,0.0196,0.0053,0.022400000000000003,0.0223,0.0005,0.044500000000000005,0.053099999999999994,0.0248
890,2020-06-11,-0.0683,-0.0633,-0.05,-0.0689,-0.0729,-0.1023,-0.0584,-0.052199999999999996,-0.09570000000000001,-0.0014000000000000002,-0.1057,-0.10679999999999999,-0.0707
891,2020-06-10,0.0019,0.0131,0.0091,0.016200000000000003,0.017,-0.0083,0.0078000000000000005,0.0069,0.0069,0.0002,0.004,0.039599999999999996,0.0068000000000000005
892,2020-06-09,-0.0026,-0.0013,-0.0092,-0.0096,-0.011399999999999999,0.0317,0.0002,-0.0529,-0.0226,0.0001,-0.023399999999999997,0.0034000000000000002,-0.013500000000000002
893,2020-06-08,0.0,0.0038,-0.008199999999999999,0.0066,-0.005,-0.009300000000000001,0.0001,0.0487,0.0152,0.0003,-0.0132,-0.0073,0.0037
894,2020-06-07,-0.0073,0.008100000000000001,0.0077,0.0106,-0.0033,-0.0034000000000000002,0.011899999999999999,0.0066,-0.011899999999999999,0.0001,0.0675,-0.0062,-0.0018
895,2020-06-06,-0.0083,0.005,-0.0007000000000000001,0.0073,-0.0008,-0.0008,-0.0139,-0.016200000000000003,0.0096,0.0002,0.0113,0.0182,0.0044
896,2020-06-05,0.0096,-0.0174,-0.0166,-0.0129,-0.0128,-0.0288,-0.0044,-0.0236,-0.0378,-0.0003,-0.0006,-0.0174,-0.0076
897,2020-06-04,-0.0014000000000000002,0.0123,0.014499999999999999,-0.004699999999999999,0.0062,-0.0178,0.0269,0.0489,-0.008100000000000001,0.0,-0.003,-0.0101,0.0013
898,2020-06-03,0.0154,0.0149,0.0077,0.0277,0.0246,0.0223,0.018000000000000002,-0.0001,0.0405,-0.0001,0.032400000000000005,0.10099999999999999,0.0046
899,2020-06-02,-0.0358,-0.0676,-0.0276,-0.0405,-0.0453,-0.0242,-0.0694,-0.0668,0.051399999999999994,-0.0016,-0.0387,-0.0406,-0.0366
900,2020-06-01,0.0473,0.08130000000000001,0.028999999999999998,0.0697,0.056799999999999996,0.1353,0.05,0.0473,0.0718,0.0024,0.0771,0.0546,0.041299999999999996
901,2020-05-31,-0.0347,-0.0262,-0.0182,-0.048499999999999995,-0.0447,-0.008199999999999999,-0.0137,-0.0063,-0.0279,-0.0005,-0.0348,-0.015600000000000001,-0.0217
902,2020-05-30,0.042800000000000005,0.0297,0.0366,0.1041,0.0729,0.0782,0.0318,0.0078000000000000005,0.07150000000000001,0.0001,0.09269999999999999,0.038,0.0478
903,2020-05-29,-0.0038,-0.017,-0.0014000000000000002,0.0021,-0.0049,-0.0173,-0.0127,0.0095,-0.0187,-0.0004,-0.0079,-0.0068000000000000005,-0.0143
904,2020-05-28,0.0368,0.041100000000000005,0.0083,0.057699999999999994,0.02,0.04,0.0351,0.0178,0.0458,-0.0001,0.0286,0.019299999999999998,0.0126
905,2020-05-27,0.0152,0.0412,0.0019,0.035699999999999996,0.0375,0.008100000000000001,0.0194,0.021,0.0152,-0.0003,0.0089,-0.0146,0.0218
906,2020-05-26,-0.009899999999999999,-0.0063,-0.012,-0.015300000000000001,-0.0167,0.002,0.0022,0.009300000000000001,-0.0191,0.0001,-0.0102,0.0262,-0.0125
907,2020-05-25,0.023,0.0219,0.024399999999999998,0.0208,0.0197,0.0259,0.002,0.0113,0.0348,0.0005,0.0352,0.0383,0.0176
908,2020-05-24,-0.0278,-0.050499999999999996,-0.024300000000000002,-0.0322,-0.0393,-0.0529,-0.0467,-0.0425,-0.045899999999999996,-0.0005,-0.0501,-0.0418,-0.0304
909,2020-05-23,-0.0076,0.0013,0.0,-0.0034999999999999996,-0.0076,-0.0173,-0.0177,-0.0344,-0.013600000000000001,0.0001,0.0088,0.004,-0.0076
910,2020-05-22,0.031400000000000004,0.011399999999999999,0.015300000000000001,0.0433,0.0298,0.08810000000000001,0.0789,0.0236,0.025,0.0005,0.0436,0.049800000000000004,0.031200000000000002
911,2020-05-21,-0.047599999999999996,-0.0466,-0.006999999999999999,-0.0535,-0.0292,-0.0582,-0.0208,-0.0132,-0.064,-0.0002,-0.052000000000000005,-0.0227,-0.0369
912,2020-05-20,-0.018000000000000002,-0.0274,-0.0102,-0.021099999999999997,-0.0329,-0.0194,-0.0075,-0.026699999999999998,0.0182,-0.0003,-0.0347,-0.0051,-0.015600000000000001
913,2020-05-19,0.0345,0.005699999999999999,0.0027,-0.0017000000000000001,0.0091,0.0088,-0.0037,-0.009399999999999999,-0.0085,0.0005,0.0111,-0.0040999999999999995,-0.0021
914,2020-05-18,0.0202,0.0048,0.0025,0.038,0.037599999999999995,0.0089,-0.0191,0.015600000000000001,0.022400000000000003,-0.0001,0.024700000000000003,0.0125,0.02
915,2020-05-17,0.0151,0.0298,0.0072,0.0323,0.009399999999999999,0.015,0.0253,0.0478,0.0118,-0.0001,0.002,0.0006,0.0078000000000000005
916,2020-05-16,0.0226,0.008,0.008100000000000001,0.0291,0.0124,-0.002,-0.0109,-0.0197,0.0129,0.0,0.006,0.0023,0.0086
917,2020-05-15,-0.0412,-0.048799999999999996,-0.0323,-0.0415,-0.028399999999999998,-0.0167,-0.0128,0.0169,-0.0313,-0.0004,-0.0255,-0.0171,-0.028999999999999998
918,2020-05-14,0.0098,0.051399999999999994,0.022099999999999998,0.018600000000000002,0.018600000000000002,-0.0088,-0.0068000000000000005,0.030299999999999997,-0.0075,-0.0006,0.018000000000000002,0.0298,0.011399999999999999
919,2020-05-13,0.028399999999999998,0.056799999999999996,0.023799999999999998,0.0513,0.0236,0.028999999999999998,0.061,0.0196,-0.0060999999999999995,0.0003,0.029500000000000002,0.0095,0.0239
920,2020-05-12,0.0412,0.03,0.0212,0.0209,0.0137,0.0395,0.0,0.1231,0.121,0.0001,0.0415,0.031,0.0216
921,2020-05-11,-0.0148,-0.0196,-0.0174,-0.0097,-0.011899999999999999,-0.0123,0.039599999999999996,-0.0317,-0.025,0.0,-0.0203,-0.0124,-0.02
922,2020-05-10,-0.0857,-0.0851,-0.0582,-0.10679999999999999,-0.1043,-0.11630000000000001,-0.1292,-0.09820000000000001,-0.1011,0.0004,-0.11359999999999999,-0.08289999999999999,-0.091
923,2020-05-09,-0.0189,-0.026000000000000002,-0.0043,-0.0058,-0.0148,-0.0282,-0.0315,-0.0296,-0.016200000000000003,-0.0005,-0.0092,-0.0281,-0.0101
924,2020-05-08,0.0088,-0.0187,-0.0169,-0.0026,0.0079,0.1456,0.0092,-0.0158,0.0067,-0.0004,0.0143,0.0163,0.0004
925,2020-05-07,0.037000000000000005,0.0897,0.0732,0.06509999999999999,0.053099999999999994,0.0809,0.0455,0.06860000000000001,0.0338,0.0002,0.0315,0.0163,0.0321
926,2020-05-06,-0.029900000000000003,0.015300000000000001,0.0012,-0.0308,-0.0341,0.0044,0.023399999999999997,0.0059,-0.0331,0.0003,-0.0226,-0.0059,-0.023700000000000002
927,2020-05-05,-0.0078000000000000005,0.0174,0.0048,-0.0060999999999999995,-0.009000000000000001,0.0111,0.0183,-0.0109,-0.0163,0.0001,-0.0209,0.004699999999999999,-0.0048
928,2020-05-04,-0.0051,-0.0038,-0.016200000000000003,-0.015300000000000001,-0.0229,-0.0066,-0.0196,-0.032799999999999996,0.0062,-0.0001,0.015600000000000001,-0.028999999999999998,-0.0062
929,2020-05-03,-0.024399999999999998,-0.0092,-0.0143,-0.019299999999999998,-0.0232,-0.0163,-0.008199999999999999,0.0287,-0.0339,-0.0004,-0.022000000000000002,-0.0265,-0.0194
930,2020-05-02,0.0043,0.0181,0.0277,0.0092,0.0451,0.024399999999999998,0.0147,-0.045899999999999996,0.036000000000000004,0.0004,0.0342,0.0335,0.0271
931,2020-05-01,0.026000000000000002,0.0217,0.0052,0.027999999999999997,0.0148,0.0124,0.0363,0.0928,0.0797,-0.0001,0.0401,0.034,0.0301
932,2020-04-30,-0.0215,-0.015700000000000002,-0.0179,-0.0426,-0.0492,-0.0347,-0.0242,-0.0421,-0.06480000000000001,-0.0001,-0.0623,-0.050300000000000004,-0.0661
933,2020-04-29,0.0642,0.13119999999999998,0.073,0.0959,0.06709999999999999,0.08869999999999999,0.0867,0.0814,0.0507,-0.0007000000000000001,0.059500000000000004,0.0415,0.0554
934,2020-04-28,-0.0049,-0.0028000000000000004,-0.0037,0.0021,0.0287,0.0048,0.0017000000000000001,-0.0111,0.015,0.0001,0.0537,0.0336,0.0862
935,2020-04-27,0.0036,0.0105,-0.024399999999999998,-0.0060999999999999995,-0.0024,-0.024300000000000002,-0.0137,0.0694,0.0917,0.0004,0.0189,-0.002,0.0067
936,2020-04-26,0.0084,0.021,0.13119999999999998,0.0172,0.0032,0.023700000000000002,0.0197,-0.0363,0.0058,-0.0001,0.0215,0.0173,0.0103
937,2020-04-25,0.0202,0.0042,0.020099999999999996,0.034300000000000004,-0.0009,0.0446,0.0233,0.048600000000000004,0.0048,-0.0004,0.0029,0.0087,0.0055000000000000005
938,2020-04-24,-0.0092,0.0015,0.013300000000000001,0.011399999999999999,0.0349,0.029300000000000003,0.0154,0.040999999999999995,-0.012199999999999999,0.0003,0.022000000000000002,0.0262,0.0029
939,2020-04-23,0.0217,0.0508,0.027999999999999997,0.015,0.0274,0.0412,0.038599999999999995,0.0022,0.1297,-0.0009,0.050199999999999995,0.0281,0.0242
940,2020-04-22,0.039900000000000005,0.041299999999999996,0.024399999999999998,0.0699,0.030299999999999997,0.0415,0.0172,0.0172,0.08070000000000001,-0.0004,0.037599999999999995,0.034,0.024700000000000003
941,2020-04-21,0.0102,0.0012,-0.014199999999999999,0.0023,0.009300000000000001,0.0028000000000000004,-0.0202,0.0941,0.0281,0.0005,0.0073,-0.0062,0.0097
942,2020-04-20,-0.06860000000000001,-0.0409,-0.031200000000000002,-0.054000000000000006,-0.0479,-0.0526,-0.0218,-0.056100000000000004,0.0165,-0.0006,-0.0388,-0.0305,-0.0382
943,2020-04-19,-0.0336,-0.0187,-0.0025,-0.039,-0.0431,-0.033,0.006999999999999999,0.046,-0.0371,0.0006,-0.0373,-0.0369,-0.0325
944,2020-04-18,0.0632,0.0317,0.0233,0.09849999999999999,0.0458,0.055,0.0379,0.023,0.040999999999999995,-0.0005,0.0404,0.015700000000000002,0.0351
945,2020-04-17,-0.0058,-0.0097,0.0015,-0.0097,-0.008,-0.0197,-0.0105,0.1106,-0.011899999999999999,-0.0001,-0.0108,-0.0087,-0.0096
946,2020-04-16,0.079,0.0725,0.0053,0.12689999999999999,0.0814,0.08869999999999999,0.0404,-0.0581,0.062,-0.0001,0.0681,0.0483,0.055099999999999996
947,2020-04-15,-0.0668,-0.0347,0.0040999999999999995,-0.035,-0.0462,-0.037200000000000004,-0.0294,-0.0444,-0.0353,0.0003,-0.0209,-0.0212,-0.0298
948,2020-04-14,0.0394,0.0034999999999999996,0.009000000000000001,0.013300000000000001,0.0013,-0.0027,-0.005,0.017,-0.0053,-0.0004,-0.0095,0.0021,-0.0083
949,2020-04-13,0.0518,-0.009300000000000001,0.0,-0.0148,-0.0196,-0.012199999999999999,0.014199999999999999,0.0025,-0.0139,0.0004,-0.0087,0.0026,-0.0091
950,2020-04-12,0.0341,0.0040999999999999995,-0.0265,0.0034999999999999996,-0.012,0.0096,-0.0006,0.0054,-0.0174,-0.0004,0.0144,-0.0008,0.0054
951,2020-04-11,0.006500000000000001,0.0013,0.0268,0.002,0.0062,0.0,0.0191,0.0124,0.0371,0.0006,0.0016,-0.0073,0.0040999999999999995
952,2020-04-10,-0.0859,-0.057300000000000004,-0.028900000000000002,-0.0697,-0.0866,-0.0909,-0.044000000000000004,-0.020099999999999996,-0.0783,0.0004,-0.0721,-0.0575,-0.0537
953,2020-04-09,-0.0058,-0.01,0.0083,-0.0192,-0.005699999999999999,0.005,-0.013300000000000001,-0.0819,0.0143,-0.0001,-0.0218,-0.006,-0.0179
954,2020-04-08,0.0252,0.022799999999999997,0.0018,0.050300000000000004,0.0369,0.035,0.022400000000000003,-0.009000000000000001,0.0592,0.0008,0.0338,0.012199999999999999,0.046900000000000004
955,2020-04-07,-0.03,-0.0195,0.0083,-0.0371,-0.0028000000000000004,-0.0128,-0.0091,0.038,-0.0287,-0.001,-0.0348,-0.0149,-0.026099999999999998
956,2020-04-06,0.1091,0.08380000000000001,0.07200000000000001,0.1997,0.1157,0.114,0.07,0.041299999999999996,0.1477,-0.0008,0.09630000000000001,0.0774,0.1043
957,2020-04-05,-0.0053,-0.0151,-0.0115,-0.009899999999999999,-0.009000000000000001,-0.025,0.015300000000000001,-0.054299999999999994,0.0385,-0.0011,0.0501,-0.021099999999999997,-0.0103
958,2020-04-04,0.0287,0.0209,0.017,0.0203,0.0053,0.0256,0.0103,0.07690000000000001,0.0,0.0015,0.0034000000000000002,0.0105,0.009399999999999999
959,2020-04-03,0.026099999999999998,-0.011399999999999999,-0.0191,-0.0011,0.015,0.0043,-0.005699999999999999,-0.0064,0.0131,0.0,-0.0025,0.0077,0.0063
960,2020-04-02,0.0264,0.0215,0.0073,0.0416,0.0174,0.0264,0.0187,-0.012,0.0108,-0.0017000000000000001,0.032799999999999996,0.0004,0.0196
961,2020-04-01,0.012,0.0385,0.035,0.021,0.0034999999999999996,0.0059,0.0212,0.0015,0.0049,0.0006,0.0009,0.0131,0.0077
962,2020-03-31,0.0341,0.0031,-0.0027,0.0054,0.004,0.028900000000000002,0.0014000000000000002,-0.0158,0.0169,-0.0004,0.0096,-0.0077,0.0147
963,2020-03-30,0.0737,0.0874,0.048499999999999995,0.0552,0.046799999999999994,0.0647,0.0935,0.1832,0.0554,0.0004,0.075,0.0379,0.0506
964,2020-03-29,-0.0731,-0.0571,-0.029900000000000003,-0.044199999999999996,-0.0429,-0.0679,-0.0664,0.0088,-0.051699999999999996,0.0001,-0.0641,-0.035,-0.0716
965,2020-03-28,-0.011200000000000002,-0.0189,-0.0039000000000000003,-0.0054,0.0209,0.02,-0.0044,-0.0924,-0.0129,-0.0002,0.0161,-0.025699999999999997,0.015
966,2020-03-27,-0.0662,-0.0564,-0.0239,-0.048,-0.0583,-0.0767,-0.048600000000000004,-0.053,-0.0552,-0.0012,-0.061900000000000004,-0.0484,-0.0178
967,2020-03-26,0.07139999999999999,0.009300000000000001,-0.0034000000000000002,0.017,0.031400000000000004,0.0144,0.0344,-0.0022,0.056900000000000006,0.0016,0.0501,0.0424,0.0882
968,2020-03-25,-0.0073,-0.0109,-0.0072,-0.0184,-0.034300000000000004,0.0058,-0.0453,-0.009399999999999999,0.005,-0.0011,-0.0113,-0.040999999999999995,-0.0038
969,2020-03-24,0.0189,0.0417,0.0154,0.0191,0.039,0.0329,0.0504,0.10949999999999999,0.0233,-0.0009,0.0132,0.0022,0.0236
970,2020-03-23,0.09050000000000001,0.114,0.0521,0.1112,0.10220000000000001,0.12269999999999999,0.11349999999999999,0.0703,0.0706,0.0017000000000000001,0.1051,0.09179999999999999,0.0726
971,2020-03-22,-0.0764,-0.0604,-0.031,-0.0767,-0.076,-0.0434,-0.09960000000000001,-0.1153,-0.0676,0.0003,-0.08460000000000001,-0.06849999999999999,-0.0633
972,2020-03-21,0.015600000000000001,-0.0006,0.0051,-0.005600000000000001,0.0079,-0.0096,-0.0106,0.0338,-0.0103,0.0015,-0.0044,-0.0176,0.0068000000000000005
973,2020-03-20,-0.0285,0.0052,0.0054,-0.015600000000000001,-0.023799999999999998,-0.032400000000000005,-0.023799999999999998,-0.0313,-0.036000000000000004,-0.0018,-0.0301,-0.0151,-0.0479
974,2020-03-19,0.1802,0.1398,0.054299999999999994,0.15,0.12300000000000001,0.1346,0.16670000000000001,0.1474,0.1208,-0.0023,0.1369,0.14550000000000002,0.1166
975,2020-03-18,0.0092,0.013300000000000001,-0.0179,0.0147,0.015300000000000001,0.014199999999999999,0.0023,-0.018000000000000002,-0.01,-0.0011,0.0199,0.017,0.0017000000000000001
976,2020-03-17,0.09480000000000001,0.0567,0.04019999999999999,0.0454,0.0319,0.0464,0.0232,0.08900000000000001,0.0604,0.001,0.044800000000000006,0.0546,0.044800000000000006
977,2020-03-16,-0.0941,-0.0603,-0.034300000000000004,-0.1072,-0.0897,-0.1002,-0.0805,0.09300000000000001,-0.0724,0.0034000000000000002,-0.0652,-0.0475,-0.0794
978,2020-03-15,0.0248,0.0316,0.0048,0.013500000000000002,0.0567,0.039900000000000005,0.019,0.010700000000000001,0.032400000000000005,-0.0059,0.0555,0.0152,0.048799999999999996
979,2020-03-14,-0.0732,-0.0724,-0.0379,-0.0843,-0.08289999999999999,-0.061900000000000004,-0.008199999999999999,0.0213,-0.07139999999999999,0.0002,-0.051699999999999996,-0.013300000000000001,-0.081
980,2020-03-13,0.1775,0.1417,0.1058,0.2418,0.2585,0.0867,0.1818,0.1496,0.2193,-0.006500000000000001,0.21710000000000002,0.08349999999999999,0.1675
981,2020-03-12,-0.4396,-0.3818,-0.2712,-0.44549999999999995,-0.38539999999999996,-0.4008,-0.41950000000000004,-0.4328,-0.35619999999999996,0.0102,-0.4335,-0.2844,-0.3464
982,2020-03-11,-0.016399999999999998,0.0070999999999999995,-0.013500000000000002,-0.0298,-0.032799999999999996,-0.0426,-0.031200000000000002,0.0004,-0.0292,0.0008,-0.013300000000000001,-0.0129,-0.0169
983,2020-03-10,0.014499999999999999,-0.0067,-0.0074,-0.0113,-0.0062,-0.0060999999999999995,0.0004,-0.0167,-0.009000000000000001,-0.0001,0.0027,-0.0069,0.01
984,2020-03-09,-0.0183,-0.0132,0.020099999999999996,0.018500000000000003,-0.0089,-0.012,-0.042300000000000004,-0.032400000000000005,0.055,-0.0012,0.0287,0.0053,0.0285
985,2020-03-08,-0.1648,-0.0947,-0.0955,-0.16079999999999997,-0.157,-0.1353,-0.15130000000000002,-0.1015,-0.149,0.0004,-0.13949999999999999,-0.16649999999999998,-0.1373
986,2020-03-07,-0.0519,-0.0285,-0.0311,-0.031,-0.0436,-0.0622,0.068,0.0060999999999999995,-0.0493,-0.0001,-0.0736,-0.0138,-0.0348
987,2020-03-06,0.027999999999999997,0.009899999999999999,0.0024,0.07200000000000001,0.018600000000000002,0.024,0.0395,-0.0146,0.0287,0.0011,0.0252,0.0106,0.023399999999999997
988,2020-03-05,0.041100000000000005,0.0344,0.0227,0.0181,0.028399999999999998,0.028999999999999998,0.0431,0.008,0.0176,0.0002,0.005600000000000001,0.022400000000000003,0.0192
989,2020-03-04,0.0134,-0.0003,-0.0302,0.002,-0.0109,0.015600000000000001,0.0125,0.0078000000000000005,0.0078000000000000005,-0.0009,0.0325,-0.0178,0.0018
990,2020-03-03,-0.0116,-0.016399999999999998,0.0638,-0.0342,-0.0066,-0.0438,-0.0518,-0.0412,-0.023700000000000002,0.0017000000000000001,-0.020499999999999997,-0.002,-0.022000000000000002
991,2020-03-02,0.0516,0.0435,0.0326,0.0637,0.06309999999999999,0.06709999999999999,0.0467,0.1067,0.0672,-0.0017000000000000001,0.0693,0.10060000000000001,0.0535
992,2020-03-01,-0.0163,0.0009,0.027000000000000003,0.0021,-0.0053,0.0216,-0.006,-0.0089,-0.020499999999999997,-0.0002,-0.0018,0.0096,-0.0073
993,2020-02-29,0.0126,-0.0196,-0.0325,-0.0415,-0.0305,-0.0203,-0.0255,0.0102,-0.025,0.0008,-0.0368,-0.0373,-0.0322
994,2020-02-28,-0.0089,-0.0111,-0.0159,-0.0026,-0.0287,-0.0148,-0.0213,-0.0199,-0.0298,0.0016,0.0059,0.0124,-0.0059
995,2020-02-27,0.0248,0.0014000000000000002,-0.0074,0.0144,0.0179,0.044500000000000005,0.0959,0.011699999999999999,0.024300000000000002,-0.0006,0.0397,0.09300000000000001,0.0395
996,2020-02-26,-0.0793,-0.055099999999999996,-0.053,-0.09179999999999999,-0.1472,-0.11220000000000001,-0.1128,-0.04019999999999999,-0.0832,0.0007000000000000001,-0.1362,-0.10490000000000001,-0.0928
997,2020-02-25,-0.0787,-0.0358,-0.0414,-0.0704,-0.06,-0.0726,-0.0653,-0.068,-0.0724,0.0009,-0.0482,-0.1023,-0.0659
998,2020-02-24,-0.0345,-0.0311,-0.0358,-0.033,-0.0518,-0.0664,-0.0256,-0.0374,-0.0558,-0.0026,-0.0692,-0.0775,-0.0463
999,2020-02-23,0.0407,0.0334,0.0308,0.05,0.0653,0.0438,0.024700000000000003,0.0134,0.041299999999999996,-0.0007000000000000001,0.0679,0.0297,0.0308
1000,2020-02-22,-0.01,-0.0032,-0.0175,-0.0131,0.0208,-0.0207,-0.014499999999999999,-0.0008,-0.0098,0.0021,-0.0069,-0.031400000000000004,0.0025
